ssp,horizon,unit,name,delta
ssp245,2080,species,Egretta eulophotes,3.29124402999878
ssp245,2080,species,Egretta garzetta,2.97252297401428
ssp245,2080,species,Elachura formosa,2.61020684242249
ssp245,2080,species,Elanus caeruleus,2.71762418746948
ssp245,2080,species,Emberiza buchanani,3.76860499382019
ssp245,2080,species,Emberiza citrinella,3.84623789787293
ssp245,2080,species,Emberiza elegans,3.32944846153259
ssp245,2080,species,Emberiza godlewskii,3.38060283660889
ssp245,2080,species,Emberiza hortulana,3.94310450553894
ssp245,2080,species,Emberiza leucocephalos,3.66213583946228
ssp245,2080,species,Emberiza pallasi,3.85359573364258
ssp245,2080,species,Emberiza pusilla,3.78582096099854
ssp245,2080,species,Emberiza rustica,3.6713981628418
ssp245,2080,species,Emberiza siemsseni,3.09637069702148
ssp245,2080,species,Emberiza yessoensis,3.83854389190674
ssp245,2080,species,Enicurus leschenaulti,2.89597630500793
ssp245,2080,species,Enicurus maculatus,2.64907217025757
ssp245,2080,species,Enicurus schistaceus,2.74631881713867
ssp245,2080,species,Erpornis zantholeuca,2.64480066299439
ssp245,2080,species,Erythrogenys hypoleucos,2.63634037971497
ssp245,2080,species,Eudynamys scolopaceus,2.90061235427856
ssp245,2080,species,Eumyias thalassinus,2.87189292907715
ssp245,2080,species,Falco cherrug,3.53679633140564
ssp245,2080,species,Falco severus,2.58120131492615
ssp245,2080,species,Ficedula albicilla,3.93910789489746
ssp245,2080,species,Ficedula elisae,3.2524402141571
ssp245,2080,species,Ficedula erithacus,2.93886995315552
ssp245,2080,species,Ficedula hyperythra,2.70949101448059
ssp245,2080,species,Ficedula mugimaki,3.74659395217896
ssp245,2080,species,Ficedula strophiata,2.91679215431213
ssp245,2080,species,Ficedula superciliaris,2.91561031341553
ssp245,2080,species,Ficedula tricolor,2.90210199356079
ssp245,2080,species,Fringilla coelebs,3.68494296073914
ssp245,2080,species,Fringilla montifringilla,3.77499961853027
ssp245,2080,species,Galerida cristata,3.51059055328369
ssp245,2080,species,Gallicrex cinerea,3.03260183334351
ssp245,2080,species,Garrulax canorus,2.92527890205383
ssp245,2080,species,Garrulax maesi,2.87729263305664
ssp245,2080,species,Garrulax monileger,2.65632820129395
ssp245,2080,species,Gavia arctica,3.86101126670837
ssp245,2080,species,Gelochelidon nilotica,3.40193963050842
ssp245,2080,species,Geokichla citrina,2.7354474067688
ssp245,2080,species,Glaucidium cuculoides,2.87463188171387
ssp245,2080,species,Gorsachius melanolophus,2.46943020820618
ssp245,2080,species,Gracupica nigricollis,2.66394472122192
ssp245,2080,species,Grandala coelicolor,3.15720391273499
ssp245,2080,species,Grus japonensis,3.87145209312439
ssp245,2080,species,Grus monacha,3.92728066444397
ssp245,2080,species,Grus nigricollis,3.25633120536804
ssp245,2080,species,Gypaetus barbatus,3.36665391921997
ssp245,2080,species,Gyps himalayensis,3.29030323028564
ssp245,2080,species,Halcyon coromanda,3.2298583984375
ssp245,2080,species,Halcyon pileata,2.97069263458252
ssp245,2080,species,Halcyon smyrnensis,2.57583284378052
ssp245,2080,species,Haliaeetus leucoryphus,2.37559366226196
ssp245,2080,species,Harpactes wardi,2.58883547782898
ssp245,2080,species,Helopsaltes certhiola,3.75080466270447
ssp245,2080,species,Helopsaltes pryeri,3.56041789054871
ssp245,2080,species,Hemiprocne coronata,2.45501303672791
ssp245,2080,species,Hemitesia pallidipes,2.50238156318665
ssp245,2080,species,Hemixos castanonotus,2.69055271148682
ssp245,2080,species,Heterophasia desgodinsi,2.74733114242554
ssp245,2080,species,Heteroxenicus stellatus,2.65629076957703
ssp245,2080,species,Hieraaetus pennatus,3.78648614883423
ssp245,2080,species,Hierococcyx nisicolor,2.68453454971314
ssp245,2080,species,Hirundapus caudacutus,3.4531683921814
ssp245,2080,species,Hirundo rustica,3.36255311965942
ssp245,2080,species,Histrionicus histrionicus,3.9101026058197
ssp245,2080,species,Hydrocoloeus minutus,3.90013384819031
ssp245,2080,species,Hydrophasianus chirurgus,2.79854655265808
ssp245,2080,species,Hydroprogne caspia,3.1464946269989
ssp245,2080,species,Hypothymis azurea,2.63526797294617
ssp245,2080,species,Hypsipetes leucocephalus,2.85907816886902
ssp245,2080,species,Ianthocincla lunulata,3.02677464485168
ssp245,2080,species,Ibidorhyncha struthersii,3.26743650436401
ssp245,2080,species,Ictinaetus malaiensis,2.5715069770813
ssp245,2080,species,Iduna caligata,3.90870571136475
ssp245,2080,species,Indicator xanthonotus,2.54355478286743
ssp245,2080,species,Ixobrychus cinnamomeus,2.9575731754303
ssp245,2080,species,Ixobrychus eurhythmus,3.33657956123352
ssp245,2080,species,Ixobrychus minutus,3.76040053367615
ssp245,2080,species,Ixos mcclellandii,2.74853277206421
ssp245,2080,species,Ketupa flavipes,2.93626022338867
ssp245,2080,species,Lalage melaschistos,2.94367861747742
ssp245,2080,species,Lanius borealis,3.87505626678467
ssp245,2080,species,Lanius collurioides,2.61850738525391
ssp245,2080,species,Lanius isabellinus,3.63506770133972
ssp245,2080,species,Lanius schach,2.92317295074463
ssp245,2080,species,Lanius sphenocercus,3.64288973808289
ssp245,2080,species,Lanius tephronotus,3.03801679611206
ssp245,2080,species,Larus crassirostris,2.86516213417053
ssp245,2080,species,Larvivora brunnea,2.92518496513367
ssp245,2080,species,Larvivora cyane,3.79087805747986
ssp245,2080,species,Leptopoecile elegans,3.22778105735779
ssp245,2080,species,Leptoptilos javanicus,2.55732703208923
ssp245,2080,species,Limnodromus semipalmatus,3.80145144462585
ssp245,2080,species,Limosa limosa,3.82578659057617
ssp245,2080,species,Linaria cannabina,3.85815000534058
ssp245,2080,species,Locustella davidi,3.80289626121521
ssp245,2080,species,Locustella mandelli,2.73937439918518
ssp245,2080,species,Lonchura striata,2.81927967071533
ssp245,2080,species,Lophotriorchis kienerii,2.31485414505005
ssp245,2080,species,Lophura leucomelanos,2.61272501945496
ssp245,2080,species,Lophura nycthemera,2.59947729110718
ssp245,2080,species,Loxia curvirostra,3.50265121459961
ssp245,2080,species,Macropygia unchall,2.72341275215149
ssp245,2080,species,Mareca falcata,3.85808110237122
ssp245,2080,species,Megaceryle lugubris,2.95231509208679
ssp245,2080,species,Melanitta fusca,3.79838585853577
ssp245,2080,species,Melanitta stejnegeri,3.97612547874451
ssp245,2080,species,Melanochlora sultanea,2.52873277664185
ssp245,2080,species,Mergus serrator,3.8526656627655
ssp245,2080,species,Merops philippinus,2.53886818885803
ssp245,2080,species,Mixornis gularis,2.49866580963135
ssp245,2080,species,Monticola gularis,3.74297213554382
ssp245,2080,species,Monticola rufiventris,2.85939502716064
ssp245,2080,species,Monticola solitarius,3.12725734710693
ssp245,2080,species,Motacilla citreola,3.45953369140625
ssp245,2080,species,Moupinia poecilotis,2.93484210968018
ssp245,2080,species,Muscicapa dauurica,3.77447319030762
ssp245,2080,species,Muscicapa ferruginea,2.89852571487427
ssp245,2080,species,Muscicapa muttui,2.85050702095032
ssp245,2080,species,Mycerobas affinis,2.94223833084106
ssp245,2080,species,Mycerobas carnipes,3.24393534660339
ssp245,2080,species,Myiomela leucura,2.83321499824524
ssp245,2080,species,Myophonus caeruleus,3.00065851211548
ssp245,2080,species,Netta rufina,3.86393356323242
ssp245,2080,species,Niltava davidi,2.78694772720337
ssp245,2080,species,Niltava grandis,2.50376534461975
ssp245,2080,species,Niltava macgrigoriae,2.59060883522034
ssp245,2080,species,Niltava sundara,2.913987159729
ssp245,2080,species,Ninox japonica,3.26618552207947
ssp245,2080,species,Nipponia nippon,3.18590188026428
ssp245,2080,species,Nisaetus nipalensis,2.65784692764282
ssp245,2080,species,Numenius madagascariensis,3.8786416053772
ssp245,2080,species,Nycticorax nycticorax,3.01879405975342
ssp245,2080,species,Oenanthe deserti,3.55093121528626
ssp245,2080,species,Oenanthe oenanthe,3.6595606803894
ssp245,2080,species,Onychoprion anaethetus,2.21265888214111
ssp245,2080,species,Oriolus oriolus,3.83680200576782
ssp245,2080,species,Otus lettia,2.827885389328
ssp245,2080,species,Otus semitorques,3.45379781723022
ssp245,2080,species,Otus spilocephalus,2.66732525825501
ssp245,2080,species,Oxyura leucocephala,3.69796347618103
ssp245,2080,species,Panurus biarmicus,3.66495418548584
ssp245,2080,species,Paradoxornis guttaticollis,2.76911211013794
ssp245,2080,species,Paradoxornis heudei,3.241947889328
ssp245,2080,species,Parayuhina diademata,2.86507439613342
ssp245,2080,species,Pardaliparus venustulus,3.09031319618225
ssp245,2080,species,Parus monticolus,2.9709939956665
ssp245,2080,species,Passer cinnamomeus,3.01882934570313
ssp245,2080,species,Passer domesticus,3.71716380119324
ssp245,2080,species,Passer hispaniolensis,3.8163788318634
ssp245,2080,species,Pelecanus crispus,3.59846472740173
ssp245,2080,species,Pellorneum tickelli,2.51763916015625
ssp245,2080,species,Perdix hodgsoniae,3.19439339637756
ssp245,2080,species,Pericrocotus cantonensis,2.93472385406494
ssp245,2080,species,Pericrocotus divaricatus,3.83434414863586
ssp245,2080,species,Pericrocotus ethologus,3.04132437705994
ssp245,2080,species,Pericrocotus solaris,2.67815089225769
ssp245,2080,species,Periparus rubidiventris,3.10445880889893
ssp245,2080,species,Pernis ptilorhynchus,3.54285502433777
ssp245,2080,species,Phasianus colchicus,3.32139658927918
ssp245,2080,species,Phoenicurus erythronotus,3.75511455535889
ssp245,2080,species,Phoenicurus frontalis,3.15298295021057
ssp245,2080,species,Phoenicurus leucocephalus,3.11317825317383
ssp245,2080,species,Phoenicurus ochruros,3.44309425354004
ssp245,2080,species,Phoenicurus schisticeps,3.04675221443176
ssp245,2080,species,Phylloscopus affinis,3.06805825233459
ssp245,2080,species,Phylloscopus burkii,2.74670577049255
ssp245,2080,species,Phylloscopus cantator,2.47259116172791
ssp245,2080,species,Phylloscopus castaniceps,2.83178448677063
ssp245,2080,species,Phylloscopus claudiae,3.22618675231934
ssp245,2080,species,Phylloscopus coronatus,3.55358457565308
ssp245,2080,species,Phylloscopus emeiensis,2.95875263214111
ssp245,2080,species,Phylloscopus intermedius,2.74826669692993
ssp245,2080,species,Phylloscopus magnirostris,2.87800693511963
ssp245,2080,species,Phylloscopus ogilviegranti,2.7114372253418
ssp245,2080,species,Phylloscopus omeiensis,3.01855897903442
ssp245,2080,species,Phylloscopus pulcher,2.85060143470764
ssp245,2080,species,Phylloscopus ricketti,2.98215746879578
ssp245,2080,species,Phylloscopus soror,3.09240317344666
ssp245,2080,species,Phylloscopus subaffinis,3.0471932888031
ssp245,2080,species,Phylloscopus tenellipes,3.71946907043457
ssp245,2080,species,Phylloscopus tephrocephalus,2.95581126213074
ssp245,2080,species,Phylloscopus yunnanensis,3.24572348594666
ssp245,2080,species,Picumnus innominatus,2.88166308403015
ssp245,2080,species,Picus chlorolophus,2.5238196849823
ssp245,2080,species,Pitta nympha,2.87221813201904
ssp245,2080,species,Platalea minor,3.32969188690186
ssp245,2080,species,Pnoepyga immaculata,2.66839671134949
ssp245,2080,species,Podiceps auritus,3.78795671463013
ssp245,2080,species,Podiceps grisegena,3.89046907424927
ssp245,2080,species,Podiceps nigricollis,3.70586133003235
ssp245,2080,species,Podoces biddulphi,3.76006126403809
ssp245,2080,species,Pomatorhinus schisticeps,2.3857204914093
ssp245,2080,species,Pomatorhinus superciliaris,2.46242380142212
ssp245,2080,species,Prinia atrogularis,2.47327327728272
ssp245,2080,species,Prinia flaviventris,2.46574354171753
ssp245,2080,species,Prinia inornata,2.85686302185059
ssp245,2080,species,Prunella collaris,3.42504358291626
ssp245,2080,species,Prunella himalayana,3.69056153297424
ssp245,2080,species,Prunella immaculata,3.06752014160156
ssp245,2080,species,Prunella montanella,3.92889428138733
ssp245,2080,species,Prunella strophiata,3.06222772598267
ssp245,2080,species,Psarisomus dalhousiae,2.47419691085815
ssp245,2080,species,Pseudopodoces humilis,3.2358078956604
ssp245,2080,species,Psilopogon faber,2.6923291683197
ssp245,2080,species,Psilopogon virens,2.72791814804077
ssp245,2080,species,Pterorhinus berthemyi,2.95317387580872
ssp245,2080,species,Pterorhinus lanceolatus,2.8792724609375
ssp245,2080,species,Pterorhinus pectoralis,2.96442985534668
ssp245,2080,species,Pterorhinus sannio,2.84639096260071
ssp245,2080,species,Pteruthius rufiventer,2.50129055976868
ssp245,2080,species,Pteruthius xanthochlorus,2.81387138366699
ssp245,2080,species,Ptyonoprogne rupestris,3.37788462638855
ssp245,2080,species,Pycnonotus aurigaster,2.71349501609802
ssp245,2080,species,Pycnonotus jocosus,2.59661984443665
ssp245,2080,species,Pycnonotus sinensis,3.01191186904907
ssp245,2080,species,Pycnonotus xanthorrhous,2.83452415466309
ssp245,2080,species,Pyrrhula erythaca,3.00427770614624
ssp245,2080,species,Pyrrhula nipalensis,2.7277147769928
ssp245,2080,species,Rallina eurizonoides,2.41969418525696
ssp245,2080,species,Rallus aquaticus,3.45607662200928
ssp245,2080,species,Recurvirostra avosetta,3.81967568397522
ssp245,2080,species,Regulus regulus,3.21226167678833
ssp245,2080,species,Remiz consobrinus,3.70223569869995
ssp245,2080,species,Remiz coronatus,3.76874494552612
ssp245,2080,species,Rhodospiza obsoleta,3.68630838394165
ssp245,2080,species,Riparia riparia,3.75028324127197
ssp245,2080,species,Rubigula flaviventris,2.55634880065918
ssp245,2080,species,Sasia ochracea,2.53881883621216
ssp245,2080,species,Saxicola ferreus,2.90380334854126
ssp245,2080,species,Sitta cinnamoventris,2.49475455284119
ssp245,2080,species,Sitta formosa,2.48954820632935
ssp245,2080,species,Sitta villosa,3.39257264137268
ssp245,2080,species,Sittiparus varius,3.57318449020386
ssp245,2080,species,Spilopelia chinensis,2.943363904953
ssp245,2080,species,Spilopelia senegalensis,3.67166781425476
ssp245,2080,species,Spilornis cheela,2.66615343093872
ssp245,2080,species,Spinus spinus,3.87477731704712
ssp245,2080,species,Spizixos semitorques,2.96145796775818
ssp245,2080,species,Spodiopsar cineraceus,3.56200051307678
ssp245,2080,species,Spodiopsar sericeus,2.89627647399902
ssp245,2080,species,Stachyris humei,2.47352075576782
ssp245,2080,species,Staphida torqueola,2.85332036018372
ssp245,2080,species,Streptopelia decaocto,3.48532032966614
ssp245,2080,species,Sturnia sinensis,2.75115060806274
ssp245,2080,species,Sturnus vulgaris,3.7686448097229
ssp245,2080,species,Suthora fulvifrons,2.79485130310059
ssp245,2080,species,Syrmaticus humiae,2.51431274414063
ssp245,2080,species,Syrmaticus reevesii,3.1308274269104
ssp245,2080,species,Syrrhaptes paradoxus,3.75852084159851
ssp245,2080,species,Tarsiger chrysaeus,2.74737358093262
ssp245,2080,species,Tarsiger indicus,2.71149325370789
ssp245,2080,species,Temnurus temnurus,2.3856189250946
ssp245,2080,species,Tephrodornis virgatus,2.67748022079468
ssp245,2080,species,Thalasseus bergii,2.48486018180847
ssp245,2080,species,Timalia pileata,2.63201379776001
ssp245,2080,species,Tragopan caboti,2.74242091178894
ssp245,2080,species,Tragopan temminckii,2.91512680053711
ssp245,2080,species,Treron curvirostra,2.47366857528687
ssp245,2080,species,Treron sieboldii,2.86562013626099
ssp245,2080,species,Treron sphenurus,2.61216378211975
ssp245,2080,species,Turdus boulboul,2.5628457069397
ssp245,2080,species,Turdus cardis,3.13869214057922
ssp245,2080,species,Turdus feae,3.22677898406982
ssp245,2080,species,Turdus mandarinus,2.96094059944153
ssp245,2080,species,Turdus pilaris,3.87042284011841
ssp245,2080,species,Turdus rubrocanus,3.14984846115112
ssp245,2080,species,Turdus ruficollis,3.75522255897522
ssp245,2080,species,Turdus viscivorus,3.81727290153503
ssp245,2080,species,Turnix suscitator,2.62251305580139
ssp245,2080,species,Tyto longimembris,2.78389620780945
ssp245,2080,species,Urile pelagicus,3.24623203277588
ssp245,2080,species,Urosphena squameiceps,3.71242356300354
ssp245,2080,species,Vanellus cinereus,3.73814082145691
ssp245,2080,species,Vanellus indicus,2.46446800231934
ssp245,2080,species,Vanellus vanellus,3.70927262306213
ssp245,2080,species,Yuhina nigrimenta,2.80782556533814
ssp245,2080,species,Zoothera dixoni,2.70092535018921
ssp245,2080,species,Zoothera mollissima,2.96640491485596
ssp245,2080,species,Zoothera monticola,2.42471814155579
ssp245,2080,species,Zosterops erythropleurus,3.70940589904785
ssp585,2030,province,Beijing,1.89339280128479
ssp585,2030,province,Tianjin,1.91415786743164
ssp585,2030,province,Hebei,1.88160026073456
ssp585,2030,province,Shanxi,1.85597884654999
ssp585,2030,province,Inner Mongolia,2.2958619594574
ssp585,2030,province,Liaoning,2.13671374320984
ssp585,2030,province,Jilin,2.30623078346252
ssp585,2030,province,Heilongjiang,2.37039828300476
ssp585,2030,province,Shanghai,1.74180138111115
ssp585,2030,province,Jiangsu,1.76127183437347
ssp585,2030,province,Zhejiang,1.78345441818237
ssp585,2030,province,Anhui,1.81538128852844
ssp585,2030,province,Fujian,1.64873898029327
ssp585,2030,province,Jiangxi,1.76961207389832
ssp585,2030,province,Shandong,1.77381527423859
ssp585,2030,province,Henan,1.77335894107819
ssp585,2030,province,Hubei,1.83834791183472
ssp585,2030,province,Hunan,1.80134415626526
ssp585,2030,province,Guangdong,1.52749013900757
ssp585,2030,province,Guangxi,1.64200019836426
ssp585,2030,province,Hainan,1.34904217720032
ssp585,2030,province,Chongqing,1.89714872837067
ssp585,2030,province,Sichuan,1.79608178138733
ssp585,2030,province,Guizhou,1.75370514392853
ssp585,2030,province,Yunnan,1.38428223133087
ssp585,2030,province,Tibet,1.77241706848145
ssp585,2030,province,Shaanxi,1.91872549057007
ssp585,2030,province,Gansu,2.08426928520203
ssp585,2030,province,Qinghai,1.85586667060852
ssp585,2030,province,Ningxia,2.08255314826965
ssp585,2030,province,Xinjiang,2.22253608703613
ssp585,2030,province,Taiwan,1.36568129062653
ssp585,2030,province,Hong Kong,1.45247399806976
ssp585,2030,province,Macau,
ssp585,2030,species,Abroscopus albogularis,1.66761541366577
ssp585,2030,species,Accipiter gularis,2.30634307861328
ssp585,2030,species,Accipiter soloensis,1.84913146495819
ssp585,2030,species,Accipiter trivirgatus,1.36621379852295
ssp585,2030,species,Accipiter virgatus,1.62466216087341
ssp585,2030,species,Acridotheres cristatellus,1.69773960113525
ssp585,2030,species,Acridotheres tristis,1.53142249584198
ssp585,2030,species,Acrocephalus agricola,2.26217675209045
ssp585,2030,species,Acrocephalus bistrigiceps,2.11175775527954
ssp585,2030,species,Acrocephalus concinens,1.81972348690033
ssp585,2030,species,Acrocephalus orientalis,2.10549783706665
ssp585,2030,species,Acrocephalus tangorum,2.3352484703064
ssp585,2030,species,Aegithalos bonvaloti,1.54885566234589
ssp585,2030,species,Aegithalos caudatus,2.34366154670715
ssp585,2030,species,Aegithalos concinnus,1.70590126514435
ssp585,2030,species,Aegithalos fuliginosus,1.80772614479065
ssp585,2030,species,Aerodramus brevirostris,1.63963615894318
ssp585,2030,species,Aethopyga christinae,1.34901773929596
ssp585,2030,species,Aethopyga gouldiae,1.70661509037018
ssp585,2030,species,Agropsar sturninus,2.17906904220581
ssp585,2030,species,Aix galericulata,2.30648946762085
ssp585,2030,species,Alauda gulgula,1.77134025096893
ssp585,2030,species,Alaudala cheleensis,2.11654448509216
ssp585,2030,species,Alcedo hercules,1.38007235527039
ssp585,2030,species,Alcippe morrisonia,1.68747770786285
ssp585,2030,species,Amaurornis phoenicurus,1.69574105739594
ssp585,2030,species,Anastomus oscitans,1.51151561737061
ssp585,2030,species,Anser anser,2.35267305374146
ssp585,2030,species,Anser fabalis,2.38310980796814
ssp585,2030,species,Anser indicus,1.987229347229
ssp585,2030,species,Anthus godlewskii,2.36375546455383
ssp585,2030,species,Anthus gustavi,2.36932110786438
ssp585,2030,species,Anthus richardi,2.0663754940033
ssp585,2030,species,Anthus roseatus,1.85218000411987
ssp585,2030,species,Anthus trivialis,2.26758623123169
ssp585,2030,species,Aquila fasciata,1.64931154251099
ssp585,2030,species,Aquila heliaca,2.35656690597534
ssp585,2030,species,Ardea intermedia,1.68960988521576
ssp585,2030,species,Ardea purpurea,1.86365509033203
ssp585,2030,species,Ardenna pacifica,1.54266464710236
ssp585,2030,species,Artamus fuscus,1.46074819564819
ssp585,2030,species,Asio flammeus,2.35281252861023
ssp585,2030,species,Athene noctua,2.06401109695435
ssp585,2030,species,Aviceda jerdoni,1.28212082386017
ssp585,2030,species,Aviceda leuphotes,1.64625906944275
ssp585,2030,species,Aythya fuligula,2.37823057174683
ssp585,2030,species,Aythya nyroca,2.30054616928101
ssp585,2030,species,Bombycilla japonica,2.41251444816589
ssp585,2030,species,Branta canadensis,1.9528329372406
ssp585,2030,species,Bubo nipalensis,1.50213611125946
ssp585,2030,species,Bucanetes mongolicus,2.29249596595764
ssp585,2030,species,Butastur indicus,2.29206132888794
ssp585,2030,species,Cacomantis merulinus,1.47086942195892
ssp585,2030,species,Calandrella brachydactyla,2.36149573326111
ssp585,2030,species,Calliope obscura,1.8784658908844
ssp585,2030,species,Caprimulgus macrurus,1.29614460468292
ssp585,2030,species,Carpodacus roborowskii,1.79086971282959
ssp585,2030,species,Carpodacus vinaceus,1.72162282466888
ssp585,2030,species,Cecropis daurica,1.91394853591919
ssp585,2030,species,Centropus bengalensis,1.61524331569672
ssp585,2030,species,Cephalopyrus flammiceps,1.549964427948
ssp585,2030,species,Certhia familiaris,2.2421338558197
ssp585,2030,species,Certhia himalayana,1.64290201663971
ssp585,2030,species,Certhia tianquanensis,1.75624012947083
ssp585,2030,species,Ceryle rudis,1.6186945438385
ssp585,2030,species,Cettia brunnifrons,1.67948782444
ssp585,2030,species,Cettia castaneocoronata,1.58368718624115
ssp585,2030,species,Chalcophaps indica,1.43635272979736
ssp585,2030,species,Charadrius atrifrons,1.9297890663147
ssp585,2030,species,Charadrius dealbatus,1.47546947002411
ssp585,2030,species,Charadrius placidus,2.12287950515747
ssp585,2030,species,Charadrius veredus,2.35629439353943
ssp585,2030,species,Chlidonias leucopterus,2.2713885307312
ssp585,2030,species,Chlidonias niger,2.38574433326721
ssp585,2030,species,Chloris ambigua,1.46265184879303
ssp585,2030,species,Chloris sinica,1.9433468580246
ssp585,2030,species,Chrysolophus pictus,1.80140948295593
ssp585,2030,species,Ciconia boyciana,2.35084438323975
ssp585,2030,species,Ciconia nigra,2.19711375236511
ssp585,2030,species,Circaetus gallicus,2.32330822944641
ssp585,2030,species,Circus macrourus,2.31199908256531
ssp585,2030,species,Circus spilonotus,2.3581235408783
ssp585,2030,species,Cisticola exilis,1.54572105407715
ssp585,2030,species,Cisticola juncidis,1.73253262042999
ssp585,2030,species,Clamator coromandus,1.71484088897705
ssp585,2030,species,Clanga clanga,2.33308267593384
ssp585,2030,species,Columba oenas,2.13938045501709
ssp585,2030,species,Copsychus saularis,1.6852353811264
ssp585,2030,species,Coracias garrulus,2.23464155197144
ssp585,2030,species,Coturnicops exquisitus,2.3798451423645
ssp585,2030,species,Crex crex,2.22589254379272
ssp585,2030,species,Crossoptilon mantchuricum,1.853551030159
ssp585,2030,species,Curruca curruca,2.19991731643677
ssp585,2030,species,Cyanistes cyanus,2.30162167549133
ssp585,2030,species,Cyanoderma pyrrhops,1.36685740947723
ssp585,2030,species,Cygnus cygnus,2.32791423797607
ssp585,2030,species,Cygnus olor,2.09636902809143
ssp585,2030,species,Cyornis glaucicomans,1.77474999427795
ssp585,2030,species,Cyornis hainanus,1.51755404472351
ssp585,2030,species,Cyornis rubeculoides,1.25021147727966
ssp585,2030,species,Delichon dasypus,1.79600954055786
ssp585,2030,species,Dendrocitta formosae,1.65892648696899
ssp585,2030,species,Dendrocopos hyperythrus,1.66103279590607
ssp585,2030,species,Dendrocygna javanica,1.62299287319183
ssp585,2030,species,Dicaeum cruentatum,1.56045579910278
ssp585,2030,species,Dicaeum ignipectus,1.66168093681335
ssp585,2030,species,Dicaeum minullum,1.63135659694672
ssp585,2030,species,Dicrurus annectens,1.36603546142578
ssp585,2030,species,Dicrurus hottentottus,1.71058464050293
ssp585,2030,species,Dicrurus remifer,1.37201499938965
ssp585,2030,species,Egretta eulophotes,2.00004458427429
ssp585,2030,species,Egretta garzetta,1.72803449630737
ssp585,2030,species,Elachura formosa,1.43837261199951
ssp585,2030,species,Elanus caeruleus,1.65090894699097
ssp585,2030,species,Emberiza buchanani,2.2724711894989
ssp585,2030,species,Emberiza citrinella,2.35216856002808
ssp585,2030,species,Emberiza elegans,2.00724649429321
ssp585,2030,species,Emberiza godlewskii,1.99151933193207
ssp585,2030,species,Emberiza hortulana,2.40909385681152
ssp585,2030,species,Emberiza leucocephalos,2.22107577323914
ssp585,2030,species,Emberiza pallasi,2.41843152046204
ssp585,2030,species,Emberiza pusilla,2.35594534873962
ssp585,2030,species,Emberiza rustica,2.35885047912598
ssp585,2030,species,Emberiza siemsseni,1.83716082572937
ssp585,2030,species,Emberiza yessoensis,2.35869193077087
ssp585,2030,species,Enicurus leschenaulti,1.69700634479523
ssp585,2030,species,Enicurus maculatus,1.51862144470215
ssp585,2030,species,Enicurus schistaceus,1.60299706459045
ssp585,2030,species,Erpornis zantholeuca,1.53103494644165
ssp585,2030,species,Erythrogenys hypoleucos,1.52338719367981
ssp585,2030,species,Eudynamys scolopaceus,1.69814252853394
ssp585,2030,species,Eumyias thalassinus,1.6689225435257
ssp585,2030,species,Falco cherrug,2.09121227264404
ssp585,2030,species,Falco severus,1.44915771484375
ssp585,2030,species,Ficedula albicilla,2.43958830833435
ssp585,2030,species,Ficedula elisae,1.91122341156006
ssp585,2030,species,Ficedula erithacus,1.67057371139526
ssp585,2030,species,Ficedula hyperythra,1.54818058013916
ssp585,2030,species,Ficedula mugimaki,2.32755970954895
ssp585,2030,species,Ficedula strophiata,1.68325126171112
ssp585,2030,species,Ficedula superciliaris,1.65381193161011
ssp585,2030,species,Ficedula tricolor,1.66014790534973
ssp585,2030,species,Fringilla coelebs,2.36816811561584
ssp585,2030,species,Fringilla montifringilla,2.32169389724731
ssp585,2030,species,Galerida cristata,2.10450410842896
ssp585,2030,species,Gallicrex cinerea,1.78952622413635
ssp585,2030,species,Garrulax canorus,1.74294936656952
ssp585,2030,species,Garrulax maesi,1.7115535736084
ssp585,2030,species,Garrulax monileger,1.56008672714233
ssp585,2030,species,Gavia arctica,2.34876394271851
ssp585,2030,species,Gelochelidon nilotica,2.04222846031189
ssp585,2030,species,Geokichla citrina,1.59156310558319
ssp585,2030,species,Glaucidium cuculoides,1.68801355361938
ssp585,2030,species,Gorsachius melanolophus,1.45086395740509
ssp585,2030,species,Gracupica nigricollis,1.54997932910919
ssp585,2030,species,Grandala coelicolor,1.79423999786377
ssp585,2030,species,Grus japonensis,2.36658358573914
ssp585,2030,species,Grus monacha,2.40046644210815
ssp585,2030,species,Grus nigricollis,1.84961938858032
ssp585,2030,species,Gypaetus barbatus,1.94920837879181
ssp585,2030,species,Gyps himalayensis,1.90164065361023
ssp585,2030,species,Halcyon coromanda,1.89920365810394
ssp585,2030,species,Halcyon pileata,1.74401688575745
ssp585,2030,species,Halcyon smyrnensis,1.54229521751404
ssp585,2030,species,Haliaeetus leucoryphus,1.22684502601624
ssp585,2030,species,Harpactes wardi,1.41309750080109
ssp585,2030,species,Helopsaltes certhiola,2.27697134017944
ssp585,2030,species,Helopsaltes pryeri,2.20561838150024
ssp585,2030,species,Hemiprocne coronata,1.26816046237946
ssp585,2030,species,Hemitesia pallidipes,1.33523535728455
ssp585,2030,species,Hemixos castanonotus,1.61330318450928
ssp585,2030,species,Heterophasia desgodinsi,1.57000744342804
ssp585,2030,species,Heteroxenicus stellatus,1.46838450431824
ssp585,2030,species,Hieraaetus pennatus,2.32231712341309
ssp585,2030,species,Hierococcyx nisicolor,1.55945706367493
